#name	value
ENSRNOT00000011292	Syn2
ENSRNOT00000010748	Timp4
ENSRNOT00000051858	Pparg
ENSRNOT00000012137	Pparg
ENSRNOT00000056429	Tsen2
ENSRNOT00000065493	2510049J12Rik
ENSRNOT00000013146	Mkrn2
ENSRNOT00000013831	Raf1
ENSRNOT00000013889	Tmem40
ENSRNOT00000014207	Cand2
ENSRNOT00000014217	Cand2
ENSRNOT00000014493	Rpl32
ENSRNOT00000041464	Efcab12
ENSRNOT00000071994	Mbd4
ENSRNOT00000014537	Mbd4
ENSRNOT00000014733	Ift122
ENSRNOT00000064603	Rho
ENSRNOT00000042673	H1foo
ENSRNOT00000032158	Plxnd1
ENSRNOT00000042418	Tmcc1
ENSRNOT00000056393	Tmcc1
ENSRNOT00000035778	Klrb1
ENSRNOT00000037596	Clec2e
ENSRNOT00000034235	Clec2g
ENSRNOT00000010422	Cd69
ENSRNOT00000030378	RGD1564770
ENSRNOT00000071679	Clec12a
ENSRNOT00000055846	Clec12b
ENSRNOT00000010814	Clec1b
ENSRNOT00000066085	Clec1b
ENSRNOT00000055843	Clec9a
ENSRNOT00000071268	Clec9a
ENSRNOT00000064748	Clec1a
ENSRNOT00000059885	Clec7a
ENSRNOT00000052373	Clec7a
ENSRNOT00000011196	Olr1
ENSRNOT00000011217	Tmem52b
ENSRNOT00000011942	Gabarapl1
ENSRNOT00000010669	Klre1
ENSRNOT00000055827	Klrd1
ENSRNOT00000012886	Klrk1
ENSRNOT00000044301	Klrc1
ENSRNOT00000012586	Klrc1
ENSRNOT00000012743	Klrc2
ENSRNOT00000067678	Klri1
ENSRNOT00000039757	Klri2
ENSRNOT00000047838	Klra17
ENSRNOT00000040999	Ly49si2
ENSRNOT00000045309	Ly49si2
ENSRNOT00000071562	Ly49si2
ENSRNOT00000071727	Ly49si2
ENSRNOT00000041964	Ly49si2
ENSRNOT00000051616	Ly49si2
ENSRNOT00000075833	Ly49i9
ENSRNOT00000071660	Ly49i5
ENSRNOT00000050062	Klra22
ENSRNOT00000075713	LY49S6
ENSRNOT00000036046	Ly49s4
ENSRNOT00000055787	Klra1
ENSRNOT00000051767	Ly49s7
ENSRNOT00000048476	Klra5
ENSRNOT00000075161	Ly49i7
ENSRNOT00000015620	Fam21c
ENSRNOT00000015742	Zfand4
ENSRNOT00000017294	March8
ENSRNOT00000051510	Gm10923
ENSRNOT00000017633	Alox5
ENSRNOT00000017689	Olr823
ENSRNOT00000041147	Olr824
ENSRNOT00000050694	Olr825
ENSRNOT00000047844	Olr826
ENSRNOT00000044870	Olr827
ENSRNOT00000051285	Olr828
ENSRNOT00000040801	Olr829
ENSRNOT00000017843	Olr830
ENSRNOT00000052024	Olr831
ENSRNOT00000049091	Olr832
ENSRNOT00000018050	Zfp422
ENSRNOT00000018101	Rassf4
ENSRNOT00000018133	DEPP
ENSRNOT00000037397	Tmem72
ENSRNOT00000066670	Cxcl12
ENSRNOT00000071175	Cxcl12
ENSRNOT00000038521	Zfp637
ENSRNOT00000019504	Zfp239
ENSRNOT00000019529	Hnrnpf
ENSRNOT00000019649	Fxyd4
ENSRNOT00000051804	Rasgef1a
ENSRNOT00000042277	Rasgef1a
ENSRNOT00000019778	Csgalnact2
ENSRNOT00000047685	RET
ENSRNOT00000008741	Bms1
ENSRNOT00000008763	Zfp248
ENSRNOT00000065579	Zfp9
ENSRNOT00000009095	Zfp9
ENSRNOT00000073562	Ankrd26
ENSRNOT00000056301	Ankrd26
ENSRNOT00000037394	Ankrd26
ENSRNOT00000052017	Cacna1c
ENSRNOT00000041571	Cacna1c
ENSRNOT00000009268	Cacna1c
ENSRNOT00000051846	Cacna1c
ENSRNOT00000009832	Dcp1b
ENSRNOT00000010746	Cacna2d4
ENSRNOT00000010238	Lrtm2
ENSRNOT00000010556	Adipor2
ENSRNOT00000011044	Wnt5b
ENSRNOT00000010053	Arl8b
ENSRNOT00000010810	Edem1
ENSRNOT00000075308	Edem1
ENSRNOT00000012397	Erc1
ENSRNOT00000013070	Rad52
ENSRNOT00000013355	Wnk1
ENSRNOT00000013621	Wnk1
ENSRNOT00000013721	Ninj2
ENSRNOT00000036721	B4galnt3
ENSRNOT00000056200	Ccdc77
ENSRNOT00000056198	Kdm5a
ENSRNOT00000014885	Il17ra
ENSRNOT00000074558	Cecr6
ENSRNOT00000015090	Cecr5
ENSRNOT00000054564	5S_rR1
ENSRNOT00000015499	Cecr2
ENSRNOT00000015560	Slc25a18
ENSRNOT00000016495	Atp6v1e1
ENSRNOT00000016561	Bcl2l13
ENSRNOT00000016776	Bid
ENSRNOT00000038551	Mical3
ENSRNOT00000073303	Pex26
ENSRNOT00000074096	Tuba8
ENSRNOT00000056174	Usp18
ENSRNOT00000018083	Slc6a13
ENSRNOT00000018821	Slc6a12
ENSRNOT00000018902	Iqsec3
ENSRNOT00000072465	Mug2
ENSRNOT00000019346	A2m
ENSRNOT00000044408	Cpamd8
ENSRNOT00000019969	Mug1
ENSRNOT00000070906	RGD1561215
ENSRNOT00000020094	Klrg1
ENSRNOT00000020529	Phc1
ENSRNOT00000020812	Mfap5
ENSRNOT00000020762	aicda
ENSRNOT00000020735	Apobec1
ENSRNOT00000041552	Gdf3
ENSRNOT00000031353	Dppa3
ENSRNOT00000060937	Nanog
ENSRNOT00000011298	Slc2a3
ENSRNOT00000065419	Foxj2
ENSRNOT00000012216	C3ar1
ENSRNOT00000047507	RGD1563551
ENSRNOT00000013272	Necap1
ENSRNOT00000071745	Slc2a3
ENSRNOT00000051525	Clec4a2
ENSRNOT00000013308	Clec4a3
ENSRNOT00000029072	Clec4a1
ENSRNOT00000039855	Clec4a
ENSRNOT00000038297	Clec4b2
ENSRNOT00000068661	Clec4n
ENSRNOT00000013330	Clec4n
ENSRNOT00000067105	Clec4n
ENSRNOT00000071095	Clec4d
ENSRNOT00000013536	Clec4d
ENSRNOT00000013562	Clec4e
ENSRNOT00000039463	Vom2r48
ENSRNOT00000014028	PEX5
ENSRNOT00000014030	PEX5
ENSRNOT00000039327	Vom2r50
ENSRNOT00000045305	Vom2r51
ENSRNOT00000042249	Vom2r52
ENSRNOT00000068407	Cd163
ENSRNOT00000064853	RGD1307916
ENSRNOT00000073341	Pex5
ENSRNOT00000071625	Pex5
ENSRNOT00000015570	Clstn3
ENSRNOT00000040592	Zfp42l
ENSRNOT00000015678	C1rl
ENSRNOT00000056051	C1r
ENSRNOT00000016330	C1s
ENSRNOT00000056058	C1s
ENSRNOT00000017090	Lpcat3
ENSRNOT00000017334	Emg1
ENSRNOT00000017472	Phb2
ENSRNOT00000053700	Mir141
ENSRNOT00000053710	Mir3575
ENSRNOT00000065416	Ptpn6
ENSRNOT00000019570	Grcc10
ENSRNOT00000019865	Atn1
ENSRNOT00000005601	Eno2
ENSRNOT00000051613	Lrrc23
ENSRNOT00000020493	Spsb2
ENSRNOT00000020647	Tpi1
ENSRNOT00000020785	Usp5
ENSRNOT00000020803	Cdca3
ENSRNOT00000021481	Gnb3
ENSRNOT00000021578	Leprel2
ENSRNOT00000021670	Gpr162
ENSRNOT00000021915	Cd4
ENSRNOT00000028965	Lag3
ENSRNOT00000022209	Ptms
ENSRNOT00000022467	Mlf2
ENSRNOT00000022874	Cops7a
ENSRNOT00000038281	Cops7a
ENSRNOT00000065846	Pianp
ENSRNOT00000055985	Zfp384
ENSRNOT00000036654	Zfp384
ENSRNOT00000023240	Zfp384
ENSRNOT00000023192	Zfp384
ENSRNOT00000024116	Ing4
ENSRNOT00000024618	Acrbp
ENSRNOT00000029053	Lpar5
ENSRNOT00000055970	Chd4
ENSRNOT00000024938	Nop2
ENSRNOT00000048379	Iffo1
ENSRNOT00000050443	Gapdh
ENSRNOT00000025889	Ncapd2
ENSRNOT00000025970	Mrpl51
ENSRNOT00000025081	Vamp1
ENSRNOT00000026012	Vamp1
ENSRNOT00000038178	Tapbpl
ENSRNOT00000038023	Cd27
ENSRNOT00000044425	Tuba3a
ENSRNOT00000026184	Ltbr
ENSRNOT00000067271	Scnn1a
ENSRNOT00000048529	Tnfrsf1a
ENSRNOT00000026441	Plekhg6
ENSRNOT00000026633	Cd9
ENSRNOT00000026643	Vwf
ENSRNOT00000032112	Ano2
ENSRNOT00000026685	Ntf3
ENSRNOT00000026691	Kcna5
ENSRNOT00000026731	Kcna1
ENSRNOT00000050834	Tead4
ENSRNOT00000007510	Tead4
ENSRNOT00000007634	Tulp3
ENSRNOT00000067895	Tulp3
ENSRNOT00000039086	RHNO1
ENSRNOT00000008003	Foxm1
ENSRNOT00000008012	Foxm1
ENSRNOT00000048415	Foxm1
ENSRNOT00000055889	4933413G19Rik
ENSRNOT00000031181	4933413G19Rik
ENSRNOT00000075182	Nrip2
ENSRNOT00000055886	Nrip2
ENSRNOT00000008196	Nrip2
ENSRNOT00000064215	Itfg2
ENSRNOT00000064174	Itfg2
ENSRNOT00000008737	Fkbp4
ENSRNOT00000009467	Pzp
ENSRNOT00000009557	BC048546
ENSRNOT00000009594	Klrb1a
ENSRNOT00000009904	Klrb1b
ENSRNOT00000072064	Clec2d2
ENSRNOT00000047790	Clec2d2
ENSRNOT00000038801	Clec2d2
ENSRNOT00000010312	Klrb1c
ENSRNOT00000050861	Ly49i4
ENSRNOT00000073118	Ly49i4
ENSRNOT00000071421	Ly49i4
ENSRNOT00000073877	Ly49i7
ENSRNOT00000035522	Klra2
ENSRNOT00000064420	Magohb
ENSRNOT00000013833	Styk1
ENSRNOT00000036610	Styk1
ENSRNOT00000007427	Ybx3
ENSRNOT00000068185	Ybx3
ENSRNOT00000007435	Tas2r130
ENSRNOT00000007453	Tas2r107
ENSRNOT00000044029	Tas2r106
ENSRNOT00000048210	Tas2r104
ENSRNOT00000007481	Tas2r105
ENSRNOT00000007497	Tas2r114
ENSRNOT00000013943	Prpmp5
ENSRNOT00000063869	Prr21
ENSRNOT00000007124	Prp2
ENSRNOT00000007119	Prp15
ENSRNOT00000007139	Prp15
ENSRNOT00000045884	Prp15
ENSRNOT00000067909	RGD1306750
ENSRNOT00000031438	Tas2r120
ENSRNOT00000007521	Tas2r121
ENSRNOT00000030813	Tas2r124
ENSRNOT00000050359	Tas2r102
ENSRNOT00000007538	Tas2r13
ENSRNOT00000052034	Tas2r136
ENSRNOT00000040828	Tas2r117
ENSRNOT00000045376	Tas2r109
ENSRNOT00000055734	Tas2r145
ENSRNOT00000051110	Tas2r129
ENSRNOT00000029713	Tas2r125
ENSRNOT00000050409	Tas2r113
ENSRNOT00000040860	Tas2r110
ENSRNOT00000028970	Tas2r116
ENSRNOT00000047402	Tas2r123
ENSRNOT00000049487	Tas2r103
ENSRNOT00000038581	Tas2r140
ENSRNOT00000075273	2700089E24Rik
ENSRNOT00000007806	Kap
ENSRNOT00000007889	Etv6
ENSRNOT00000044405	Senp18
ENSRNOT00000007328	Tspan9
ENSRNOT00000007198	Tspan11
ENSRNOT00000006878	Prmt8
ENSRNOT00000035938	Efcab4b
ENSRNOT00000027092	Parp11
ENSRNOT00000027084	CCND2
ENSRNOT00000049991	RGD1308005
ENSRNOT00000026888	Fgf23
ENSRNOT00000026866	Fgf6
ENSRNOT00000026838	RGD1311164
ENSRNOT00000033983	Rad51ap1
ENSRNOT00000049662	Dyrk4
ENSRNOT00000026796	Dyrk4
ENSRNOT00000026775	Akap3
ENSRNOT00000037176	Ndufa9
ENSRNOT00000075771	Kcna6
ENSRNOT00000032229	Bcl2l14
ENSRNOT00000066575	Lrp6
ENSRNOT00000029510	Mansc1
ENSRNOT00000008645	LOH12CR1
ENSRNOT00000009151	Dusp16
ENSRNOT00000009324	Crebl2
ENSRNOT00000009341	Gpr19
ENSRNOT00000049848	Cdkn1b
ENSRNOT00000010289	Apold1
ENSRNOT00000011096	Ddx47
ENSRNOT00000011134	Gprc5a
ENSRNOT00000011141	Gprc5d
ENSRNOT00000000025	HEBP1
ENSRNOT00000068663	RGD1306151
ENSRNOT00000011295	Gsg1
ENSRNOT00000011461	Pbp2
ENSRNOT00000011580	Emp1
ENSRNOT00000011697	Grin2b
ENSRNOT00000070936	RGD1560652
ENSRNOT00000072147	Hist2h4a
ENSRNOT00000071597	RGD1560652
ENSRNOT00000074198	Hist2h4a
ENSRNOT00000075717	Smco3
ENSRNOT00000074526	Hist2h4a
ENSRNOT00000073287	H2AFJ
ENSRNOT00000007402	Wbp11
ENSRNOT00000072194	RGD1560652
ENSRNOT00000074356	Hist2h4a
ENSRNOT00000073808	Smco3
ENSRNOT00000011803	Atf7ip
ENSRNOT00000055701	Atf7ip
ENSRNOT00000011930	Plbd1
ENSRNOT00000012212	Gucy2c
ENSRNOT00000071512	RGD1562378
ENSRNOT00000044446	H2afj
ENSRNOT00000072528	WBP11
ENSRNOT00000071690	Hist2h4a
ENSRNOT00000073975	Smco3
ENSRNOT00000032568	BC049715
ENSRNOT00000007485	Art4
ENSRNOT00000007577	Mgp
ENSRNOT00000055691	Erp27
ENSRNOT00000007779	Arhgdib
ENSRNOT00000007905	Pde6h
ENSRNOT00000030850	Rerg
ENSRNOT00000040576	Ptpro
ENSRNOT00000009328	Eps8
ENSRNOT00000009923	Strap
ENSRNOT00000009998	Dera
ENSRNOT00000010158	Slc15a5
ENSRNOT00000010579	Mgst1
ENSRNOT00000010707	Igbp1b
ENSRNOT00000072450	Lmo3
ENSRNOT00000010728	Rergl
ENSRNOT00000041499	Pik3c2g
ENSRNOT00000011376	Plcz1
ENSRNOT00000011555	Capza3
ENSRNOT00000042291	Plekha5
ENSRNOT00000011770	Plekha5
ENSRNOT00000035507	Aebp2
ENSRNOT00000032843	Pde3a
ENSRNOT00000013230	Slco1c1
ENSRNOT00000013409	Slco1b3
ENSRNOT00000013514	Slco1b3
ENSRNOT00000049154	SLCO1A1
ENSRNOT00000046598	Slco1a4
ENSRNOT00000043374	Slco1a4
ENSRNOT00000015112	Slc21a4
ENSRNOT00000049303	Slc21a4
ENSRNOT00000000026	Slc21a4
ENSRNOT00000043025	Slc21a4
ENSRNOT00000039877	Slc21a4
ENSRNOT00000051461	Slc21a4
ENSRNOT00000048367	Slco1a6
ENSRNOT00000049569	Slco1a2
ENSRNOT00000016614	Iapp
ENSRNOT00000016794	Pyroxd1
ENSRNOT00000065576	Recql
ENSRNOT00000016937	Golt1b
ENSRNOT00000038661	B230216G23Rik
ENSRNOT00000073281	B230216G23Rik
ENSRNOT00000066553	Gys2
ENSRNOT00000017965	Ldhb
ENSRNOT00000018057	Kcnj8
ENSRNOT00000055540	ABCC9
ENSRNOT00000067489	ABCC9
ENSRNOT00000018734	Cmas
ENSRNOT00000055538	RGD1561551
ENSRNOT00000075667	RGD1561551
ENSRNOT00000018999	St8sia1
ENSRNOT00000065387	C2cd5
ENSRNOT00000020042	Etnk1
ENSRNOT00000020729	Sox5
ENSRNOT00000021193	Bcat1
ENSRNOT00000049474	Lrmp
ENSRNOT00000067506	Lrmp
ENSRNOT00000030680	Casc1
ENSRNOT00000021284	Lyrm5
ENSRNOT00000012887	Kras
ENSRNOT00000012588	Kras
ENSRNOT00000021306	Ifltd1
ENSRNOT00000052352	Tuba3b
ENSRNOT00000021623	Rassf8
ENSRNOT00000070957	Bhlhe41
ENSRNOT00000002465	Sspn
ENSRNOT00000040645	Itpr2
ENSRNOT00000065730	Asun
ENSRNOT00000042270	Fgfr1op2
ENSRNOT00000002476	Fgfr1op2
ENSRNOT00000002486	Tm7sf3
ENSRNOT00000002500	MED21
ENSRNOT00000002502	Stk38l
ENSRNOT00000034051	Smco2
ENSRNOT00000044147	Ppfibp1
ENSRNOT00000033743	1700034J05Rik
ENSRNOT00000002518	Rep15
ENSRNOT00000002520	Mrps35
ENSRNOT00000055463	Mansc4
ENSRNOT00000002523	Klhl42
ENSRNOT00000002527	Ccdc91
ENSRNOT00000067367	Far2
ENSRNOT00000002528	Far2
ENSRNOT00000067970	ERGIC2
ENSRNOT00000064320	Tmtc1
ENSRNOT00000002535	Tmtc1
ENSRNOT00000043543	Rps4y2
ENSRNOT00000070949	Ipo8
ENSRNOT00000073927	Caprin2
ENSRNOT00000074740	Caprin2
ENSRNOT00000070907	Caprin2
ENSRNOT00000071930	FAM60A
ENSRNOT00000071407	Dennd5b
ENSRNOT00000055442	Mettl20
ENSRNOT00000055441	Amn1
ENSRNOT00000055437	RGD1309621
ENSRNOT00000055435	Bicd1
ENSRNOT00000055433	Rimklb
ENSRNOT00000062080	Nxph2
ENSRNOT00000033653	Spopl
ENSRNOT00000007471	Hnmt
ENSRNOT00000050371	Tbpl2
ENSRNOT00000007512	Il36g
ENSRNOT00000007540	Il36a
ENSRNOT00000049850	Gm3940
ENSRNOT00000067207	Il36b
ENSRNOT00000007593	Il36rn
ENSRNOT00000007675	Il1f10
ENSRNOT00000007949	Il1rn
ENSRNOT00000008161	Psd4
ENSRNOT00000031058	Pax8
ENSRNOT00000006162	Cacna1b
ENSRNOT00000048945	Cacna1b
ENSRNOT00000066777	Ehmt1
ENSRNOT00000010169	Arrdc1
ENSRNOT00000010270	Zmynd19
ENSRNOT00000046898	Dph7
ENSRNOT00000044802	Mrpl41
ENSRNOT00000011633	Pnpla7
ENSRNOT00000061303	NSMF
ENSRNOT00000048353	NSMF
ENSRNOT00000042100	NSMF
ENSRNOT00000012129	NSMF
ENSRNOT00000048137	NSMF
ENSRNOT00000012289	Entpd8
ENSRNOT00000012375	Noxa1
ENSRNOT00000012388	Nrarp
ENSRNOT00000012406	Tor4a
ENSRNOT00000012978	Nelfb
ENSRNOT00000013278	4933433C11Rik
ENSRNOT00000013335	Fam166a
ENSRNOT00000013863	Tubb4b
ENSRNOT00000014060	Slc34a3
ENSRNOT00000062001	Rnf224
ENSRNOT00000014080	RGD1560880
ENSRNOT00000014087	Rnf208
ENSRNOT00000014445	Ndor1
ENSRNOT00000014454	Tmem203
ENSRNOT00000014489	Tprn
ENSRNOT00000014993	Ssna1
ENSRNOT00000015099	Anapc2
ENSRNOT00000061987	Tmem210
ENSRNOT00000015242	Lrrc26
ENSRNOT00000037725	Grin1
ENSRNOT00000049297	Grin1
ENSRNOT00000044246	Grin1
ENSRNOT00000016846	Man1b1
ENSRNOT00000017271	Dpp7
ENSRNOT00000017373	Uap1l1
ENSRNOT00000017466	Sapcd2
ENSRNOT00000018560	Entpd2
ENSRNOT00000017829	Entpd2
ENSRNOT00000018927	Npdc1
ENSRNOT00000037169	Fut7
ENSRNOT00000020339	Abca2
ENSRNOT00000020497	Clic3
ENSRNOT00000020806	RGD1306215
ENSRNOT00000020926	Ptgds
ENSRNOT00000020997	Lcn12
ENSRNOT00000061904	C8g
ENSRNOT00000034089	Fbxw5
ENSRNOT00000048494	Fbxw5
ENSRNOT00000008253	Traf2
ENSRNOT00000022196	Edf1
ENSRNOT00000022390	Mamdc4
ENSRNOT00000022495	Phpt1
ENSRNOT00000073384	RGD1560470
ENSRNOT00000040995	RGD1560470
ENSRNOT00000065410	Rabl6
ENSRNOT00000061874	4921530D09Rik
ENSRNOT00000067479	Tmem141
ENSRNOT00000023022	Fcn1
ENSRNOT00000023062	Lcn8
ENSRNOT00000061855	Lcn10
ENSRNOT00000028997	Lcn10
ENSRNOT00000029655	Lcn6
ENSRNOT00000064745	Obp2a
ENSRNOT00000064358	Bmyc
ENSRNOT00000050294	LCN11
ENSRNOT00000061847	Lcn3
ENSRNOT00000071907	RGD1564133
ENSRNOT00000037403	Obp2b
ENSRNOT00000065658	Lcn11
ENSRNOT00000034538	Glt6d1
ENSRNOT00000044284	Lcn9
ENSRNOT00000051729	Sohlh1
ENSRNOT00000061773	Kcnt1
ENSRNOT00000023542	Kcnt1
ENSRNOT00000024163	Camsap1
ENSRNOT00000041984	Rpl8
ENSRNOT00000024352	Ubac1
ENSRNOT00000024786	Nacc2
ENSRNOT00000064861	RGD1564379
ENSRNOT00000025047	Lhx3
ENSRNOT00000045587	Lhx3
ENSRNOT00000061735	Qsox2
ENSRNOT00000036231	C030048H21Rik
ENSRNOT00000036178	RGD1565512
ENSRNOT00000067840	Gpsm1
ENSRNOT00000025386	DNLZ
ENSRNOT00000025456	Card9
ENSRNOT00000068110	Snapc4
ENSRNOT00000061682	Snapc4
ENSRNOT00000061669	Sdccag3
ENSRNOT00000031607	Pmpca
ENSRNOT00000031622	Pmpca
ENSRNOT00000025764	Inpp5e
ENSRNOT00000064083	Sec16a
ENSRNOT00000026212	Notch1
ENSRNOT00000026318	EGFL7
ENSRNOT00000053714	Mir3567
ENSRNOT00000026408	Agpat2
ENSRNOT00000006186	Fam69b
ENSRNOT00000041399	Vegp2
ENSRNOT00000042910	Vegp1
ENSRNOT00000042201	Rpl9
ENSRNOT00000034694	RPS13
ENSRNOT00000044775	Abo
ENSRNOT00000006720	Med22
ENSRNOT00000006754	RGD1560194
ENSRNOT00000061242	Surf1
ENSRNOT00000071754	Surf1
ENSRNOT00000075095	SURF2
ENSRNOT00000074271	Abol1
ENSRNOT00000006553	Abol1
ENSRNOT00000046109	Lcn4
ENSRNOT00000061276	Abo2
ENSRNOT00000006699	Surf6
ENSRNOT00000066193	MED22
ENSRNOT00000044551	RGD1560194
ENSRNOT00000006855	SURF1
ENSRNOT00000006889	Surf2
ENSRNOT00000007573	Surf4
ENSRNOT00000031316	RGD1307355
ENSRNOT00000042289	Rexo4
ENSRNOT00000007640	Adamts13
ENSRNOT00000070873	Adamts13
ENSRNOT00000007677	Cacfd1
ENSRNOT00000008034	Slc2a6
ENSRNOT00000008327	Tmem8c
ENSRNOT00000036995	Adamtsl2
ENSRNOT00000008660	Fam163b
ENSRNOT00000061201	Dbh
ENSRNOT00000070887	Dbh
ENSRNOT00000009555	Sardh
ENSRNOT00000009893	Vav2
ENSRNOT00000065867	Brd3
ENSRNOT00000011556	Wdr5
ENSRNOT00000012892	Rxra
ENSRNOT00000012334	Col5a1
ENSRNOT00000012494	Fcnb
ENSRNOT00000044951	Olfm1
ENSRNOT00000013443	Olfm1
ENSRNOT00000065953	Olfm1
ENSRNOT00000036601	Ppp1r26
ENSRNOT00000013473	RGD1306233
ENSRNOT00000013548	Mrps2
ENSRNOT00000013809	Ralgds
ENSRNOT00000014572	Cel
ENSRNOT00000015068	Gtf3c5
ENSRNOT00000015236	Gfi1b
ENSRNOT00000016904	Tsc1
ENSRNOT00000017004	Rsb66
ENSRNOT00000017029	Ak8
ENSRNOT00000017389	Gtf3c4
ENSRNOT00000064323	Ddx31
ENSRNOT00000017725	Barhl1
ENSRNOT00000049889	RGD1564114
ENSRNOT00000061029	Ttf1
ENSRNOT00000017984	Setx
ENSRNOT00000045919	Ntng2
ENSRNOT00000019157	Med27
ENSRNOT00000060977	Rapgef1
ENSRNOT00000019220	Rapgef1
ENSRNOT00000074424	Rapgef1
ENSRNOT00000070863	Gm13547
ENSRNOT00000064638	Trub2
ENSRNOT00000038602	Coq4
ENSRNOT00000019500	Slc27a4
ENSRNOT00000037494	Urm1
ENSRNOT00000053575	Mir2964
ENSRNOT00000060969	Cercam
ENSRNOT00000020073	Odf2
ENSRNOT00000041921	Odf2
ENSRNOT00000020407	Odf2
ENSRNOT00000040457	Odf2
ENSRNOT00000020630	Gle1
ENSRNOT00000045827	Sptan1
ENSRNOT00000021132	Wdr34
ENSRNOT00000050528	Pkn3
ENSRNOT00000050908	Zdhhc12
ENSRNOT00000035002	Zer1
ENSRNOT00000021431	Tbc1d13
ENSRNOT00000021531	Endog
ENSRNOT00000030623	D2Wsu81e
ENSRNOT00000021865	Ccbl1
ENSRNOT00000033934	Lrrc8a
ENSRNOT00000022552	Phyhd1
ENSRNOT00000022786	Dolk
ENSRNOT00000030996	Nup188
ENSRNOT00000023527	Sh3glb2
ENSRNOT00000065300	Fam73b
ENSRNOT00000040570	Rpl38
ENSRNOT00000064557	Dolpp1
ENSRNOT00000065128	Crat
ENSRNOT00000024914	Ppp2r4
ENSRNOT00000036770	Ier5l
ENSRNOT00000013286	Aif1l
ENSRNOT00000013172	Lamc3
ENSRNOT00000073999	FIBCD1
ENSRNOT00000071380	Qrfp
ENSRNOT00000024953	RGD1311084
ENSRNOT00000035805	Ntmt1
ENSRNOT00000034927	Asb6
ENSRNOT00000008270	Prrx2
ENSRNOT00000045993	Ptges
ENSRNOT00000066618	Tor1b
ENSRNOT00000064660	Tor1a
ENSRNOT00000010115	RGD1305178
ENSRNOT00000010786	Usp20
ENSRNOT00000048428	Fnbp1
ENSRNOT00000036251	Fnbp1
ENSRNOT00000060562	Fnbp1
ENSRNOT00000042798	Fnbp1
ENSRNOT00000011224	Fnbp1
ENSRNOT00000012927	Fibcd1
ENSRNOT00000073731	Qrfp
ENSRNOT00000042495	Abl1
ENSRNOT00000012312	Exosc2
ENSRNOT00000012234	Prdm12
ENSRNOT00000021871	Fubp3
ENSRNOT00000012075	Ass1
ENSRNOT00000011676	Hmcn2
ENSRNOT00000011648	Ncs1
ENSRNOT00000037742	Gpr107
ENSRNOT00000037164	Nup214
ENSRNOT00000035580	Fam78a
ENSRNOT00000013507	Ppapdc3
ENSRNOT00000066368	Prrc2b
ENSRNOT00000013546	Prrc2b
ENSRNOT00000015214	Pomt1
ENSRNOT00000015792	Uck1
ENSRNOT00000030558	Swi5
ENSRNOT00000016341	Golga2
ENSRNOT00000064039	Dnm1
ENSRNOT00000068349	Dnm1
ENSRNOT00000042762	Dnm1
ENSRNOT00000047921	Dnm1
ENSRNOT00000064792	Ciz1
ENSRNOT00000037399	Ciz1
ENSRNOT00000034930	RGD1561113
ENSRNOT00000018776	Lcn2
ENSRNOT00000019184	Ptges2
ENSRNOT00000020206	Slc25a25
ENSRNOT00000072241	Naif1
ENSRNOT00000073087	Fam102a
ENSRNOT00000071505	Dpm2
ENSRNOT00000074122	Pip5kl1
ENSRNOT00000072685	St6galnac4
ENSRNOT00000072894	St6galnac4
ENSRNOT00000074401	St6galnac6
ENSRNOT00000073840	Ak1
ENSRNOT00000074562	Eng
ENSRNOT00000071801	Eng
ENSRNOT00000070916	Fpgs
ENSRNOT00000032893	Cdk9
ENSRNOT00000031511	Sh2d3c
ENSRNOT00000065915	Sh2d3c
ENSRNOT00000030694	Tor2a
ENSRNOT00000067500	Tor2a
ENSRNOT00000071233	Ttc16
ENSRNOT00000060258	Ptrh1
ENSRNOT00000039151	Ptrh1
ENSRNOT00000020660	1700019L03Rik
ENSRNOT00000021178	Stxbp1
ENSRNOT00000021189	Stxbp1
ENSRNOT00000021689	Fam129b
ENSRNOT00000060186	Lrsam1
ENSRNOT00000021725	RPL12
ENSRNOT00000022327	Slc2a8
ENSRNOT00000032078	Garnl3
ENSRNOT00000032897	Garnl3
ENSRNOT00000022755	Ralgps1
ENSRNOT00000045724	Ralgps1
ENSRNOT00000065544	Ralgps1
ENSRNOT00000066922	Ralgps1
ENSRNOT00000022585	Angptl2
ENSRNOT00000051893	Zbtb34
ENSRNOT00000022814	Zbtb43
ENSRNOT00000022953	Lmx1b
ENSRNOT00000075029	Mvb12b
ENSRNOT00000023172	Mvb12b
ENSRNOT00000029600	Pbx3
ENSRNOT00000023889	Mapkap1
ENSRNOT00000066961	Gapvd1
ENSRNOT00000024599	Gapvd1
ENSRNOT00000025067	Hspa5
ENSRNOT00000025194	Rabepk
ENSRNOT00000025399	Fbxw2
ENSRNOT00000025433	Psmd5
ENSRNOT00000025501	RGD1564854
ENSRNOT00000025528	Phf19
ENSRNOT00000072400	Traf1
ENSRNOT00000025534	C5
ENSRNOT00000035829	RGD1308742
ENSRNOT00000007776	Cntrl
ENSRNOT00000025649	Rab14
ENSRNOT00000025857	Gsn
ENSRNOT00000025904	Stom
ENSRNOT00000060013	Ggta1l1
ENSRNOT00000071712	Srm
ENSRNOT00000060011	4930402F06Rik
ENSRNOT00000025983	GGTA1
ENSRNOT00000066877	Dab2ip
ENSRNOT00000059993	Dab2ip
ENSRNOT00000032204	TTLL11
